"","line_number","Chapter","word"
"23852",2995,18,"man"
"23853",2995,18,"he"
"23854",2995,18,"said"
"23855",2997,18,"i"
"23856",2997,18,"am"
"23857",2997,18,"an"
"23858",2997,18,"invisible"
"23859",2997,18,"man"
"23860",2997,18,"repeated"
"23861",2997,18,"the"
"23862",2997,18,"voice"
"23863",2999,18,"the"
"23864",2999,18,"story"
"23865",2999,18,"he"
"23866",2999,18,"had"
"23867",2999,18,"been"
"23868",2999,18,"active"
"23869",2999,18,"to"
"23870",2999,18,"ridicule"
"23871",2999,18,"only"
"23872",2999,18,"that"
"23873",2999,18,"morning"
"23874",2999,18,"rushed"
"23875",3000,18,"through"
"23876",3000,18,"kemp's"
"23877",3000,18,"brain"
"23878",3000,18,"he"
"23879",3000,18,"does"
"23880",3000,18,"not"
"23881",3000,18,"appear"
"23882",3000,18,"to"
"23883",3000,18,"have"
"23884",3000,18,"been"
"23885",3000,18,"either"
"23886",3000,18,"very"
"23887",3001,18,"much"
"23888",3001,18,"frightened"
"23889",3001,18,"or"
"23890",3001,18,"very"
"23891",3001,18,"greatly"
"23892",3001,18,"surprised"
"23893",3001,18,"at"
"23894",3001,18,"the"
"23895",3001,18,"moment"
"23896",3002,18,"realisation"
"23897",3002,18,"came"
"23898",3002,18,"later"
"23899",3004,18,"i"
"23900",3004,18,"thought"
"23901",3004,18,"it"
"23902",3004,18,"was"
"23903",3004,18,"all"
"23904",3004,18,"a"
"23905",3004,18,"lie"
"23906",3004,18,"he"
"23907",3004,18,"said"
"23908",3004,18,"the"
"23909",3004,18,"thought"
"23910",3004,18,"uppermost"
"23911",3004,18,"in"
"23912",3004,18,"his"
"23913",3005,18,"mind"
"23914",3005,18,"was"
"23915",3005,18,"the"
"23916",3005,18,"reiterated"
"23917",3005,18,"arguments"
"23918",3005,18,"of"
"23919",3005,18,"the"
"23920",3005,18,"morning"
"23921",3005,18,"have"
"23922",3005,18,"you"
"23923",3005,18,"a"
"23924",3006,18,"bandage"
"23925",3006,18,"on"
"23926",3006,18,"he"
"23927",3006,18,"asked"
"23928",3008,18,"yes"
"23929",3008,18,"said"
"23930",3008,18,"the"
"23931",3008,18,"invisible"
"23932",3008,18,"man"
"23933",3010,18,"oh"
"23934",3010,18,"said"
"23935",3010,18,"kemp"
"23936",3010,18,"and"
"23937",3010,18,"then"
"23938",3010,18,"roused"
"23939",3010,18,"himself"
"23940",3010,18,"i"
"23941",3010,18,"say"
"23942",3010,18,"he"
"23943",3010,18,"said"
"23944",3010,18,"but"
"23945",3011,18,"this"
"23946",3011,18,"is"
"23947",3011,18,"nonsense"
"23948",3011,18,"it's"
"23949",3011,18,"some"
"23950",3011,18,"trick"
"23951",3011,18,"he"
"23952",3011,18,"stepped"
"23953",3011,18,"forward"
"23954",3011,18,"suddenly"
"23955",3012,18,"and"
"23956",3012,18,"his"
"23957",3012,18,"hand"
"23958",3012,18,"extended"
"23959",3012,18,"towards"
"23960",3012,18,"the"
"23961",3012,18,"bandage"
"23962",3012,18,"met"
"23963",3012,18,"invisible"
"23964",3012,18,"fingers"
"23965",3014,18,"he"
"23966",3014,18,"recoiled"
"23967",3014,18,"at"
"23968",3014,18,"the"
"23969",3014,18,"touch"
"23970",3014,18,"and"
"23971",3014,18,"his"
"23972",3014,18,"colour"
"23973",3014,18,"changed"
"23974",3016,18,"keep"
"23975",3016,18,"steady"
"23976",3016,18,"kemp"
"23977",3016,18,"for"
"23978",3016,18,"god's"
"23979",3016,18,"sake"
"23980",3016,18,"i"
"23981",3016,18,"want"
"23982",3016,18,"help"
"23983",3016,18,"badly"
"23984",3016,18,"stop"
"23985",3018,18,"the"
"23986",3018,18,"hand"
"23987",3018,18,"gripped"
"23988",3018,18,"his"
"23989",3018,18,"arm"
"23990",3018,18,"he"
"23991",3018,18,"struck"
"23992",3018,18,"at"
"23993",3018,18,"it"
"23994",3020,18,"kemp"
"23995",3020,18,"cried"
"23996",3020,18,"the"
"23997",3020,18,"voice"
"23998",3020,18,"kemp"
"23999",3020,18,"keep"
"24000",3020,18,"steady"
"24001",3020,18,"and"
"24002",3020,18,"the"
"24003",3020,18,"grip"
"24004",3021,18,"tightened"
"24005",3023,18,"a"
"24006",3023,18,"frantic"
"24007",3023,18,"desire"
"24008",3023,18,"to"
"24009",3023,18,"free"
"24010",3023,18,"himself"
"24011",3023,18,"took"
"24012",3023,18,"possession"
"24013",3023,18,"of"
"24014",3023,18,"kemp"
"24015",3023,18,"the"
"24016",3023,18,"hand"
"24017",3024,18,"of"
"24018",3024,18,"the"
"24019",3024,18,"bandaged"
"24020",3024,18,"arm"
"24021",3024,18,"gripped"
"24022",3024,18,"his"
"24023",3024,18,"shoulder"
"24024",3024,18,"and"
"24025",3024,18,"he"
"24026",3024,18,"was"
"24027",3024,18,"suddenly"
"24028",3025,18,"tripped"
"24029",3025,18,"and"
"24030",3025,18,"flung"
"24031",3025,18,"backwards"
"24032",3025,18,"upon"
"24033",3025,18,"the"
"24034",3025,18,"bed"
"24035",3025,18,"he"
"24036",3025,18,"opened"
"24037",3025,18,"his"
"24038",3025,18,"mouth"
"24039",3025,18,"to"
"24040",3026,18,"shout"
"24041",3026,18,"and"
"24042",3026,18,"the"
"24043",3026,18,"corner"
"24044",3026,18,"of"
"24045",3026,18,"the"
"24046",3026,18,"sheet"
"24047",3026,18,"was"
"24048",3026,18,"thrust"
"24049",3026,18,"between"
"24050",3026,18,"his"
"24051",3026,18,"teeth"
"24052",3027,18,"the"
"24053",3027,18,"invisible"
"24054",3027,18,"man"
"24055",3027,18,"had"
"24056",3027,18,"him"
"24057",3027,18,"down"
"24058",3027,18,"grimly"
"24059",3027,18,"but"
"24060",3027,18,"his"
"24061",3027,18,"arms"
"24062",3027,18,"were"
"24063",3027,18,"free"
"24064",3027,18,"and"
"24065",3028,18,"he"
"24066",3028,18,"struck"
"24067",3028,18,"and"
"24068",3028,18,"tried"
"24069",3028,18,"to"
"24070",3028,18,"kick"
"24071",3028,18,"savagely"
"24072",3030,18,"listen"
"24073",3030,18,"to"
"24074",3030,18,"reason"
"24075",3030,18,"will"
"24076",3030,18,"you"
"24077",3030,18,"said"
"24078",3030,18,"the"
"24079",3030,18,"invisible"
"24080",3030,18,"man"
"24081",3030,18,"sticking"
"24082",3030,18,"to"
"24083",3031,18,"him"
"24084",3031,18,"in"
"24085",3031,18,"spite"
"24086",3031,18,"of"
"24087",3031,18,"a"
"24088",3031,18,"pounding"
"24089",3031,18,"in"
"24090",3031,18,"the"
"24091",3031,18,"ribs"
"24092",3031,18,"by"
"24093",3031,18,"heaven"
"24094",3031,18,"you'll"
"24095",3031,18,"madden"
"24096",3032,18,"me"
"24097",3032,18,"in"
"24098",3032,18,"a"
"24099",3032,18,"minute"
"24100",3034,18,"lie"
"24101",3034,18,"still"
"24102",3034,18,"you"
"24103",3034,18,"fool"
"24104",3034,18,"bawled"
"24105",3034,18,"the"
"24106",3034,18,"invisible"
"24107",3034,18,"man"
"24108",3034,18,"in"
"24109",3034,18,"kemp's"
"24110",3034,18,"ear"
"24111",3036,18,"kemp"
"24112",3036,18,"struggled"
"24113",3036,18,"for"
"24114",3036,18,"another"
"24115",3036,18,"moment"
"24116",3036,18,"and"
"24117",3036,18,"then"
"24118",3036,18,"lay"
"24119",3036,18,"still"
"24120",3038,18,"if"
"24121",3038,18,"you"
"24122",3038,18,"shout"
"24123",3038,18,"i'll"
"24124",3038,18,"smash"
"24125",3038,18,"your"
"24126",3038,18,"face"
"24127",3038,18,"said"
"24128",3038,18,"the"
"24129",3038,18,"invisible"
"24130",3038,18,"man"
"24131",3039,18,"relieving"
"24132",3039,18,"his"
"24133",3039,18,"mouth"
"24134",3041,18,"i'm"
"24135",3041,18,"an"
"24136",3041,18,"invisible"
"24137",3041,18,"man"
"24138",3041,18,"it's"
"24139",3041,18,"no"
"24140",3041,18,"foolishness"
"24141",3041,18,"and"
"24142",3041,18,"no"
"24143",3041,18,"magic"
"24144",3041,18,"i"
"24145",3041,18,"really"
"24146",3042,18,"am"
"24147",3042,18,"an"
"24148",3042,18,"invisible"
"24149",3042,18,"man"
"24150",3042,18,"and"
"24151",3042,18,"i"
"24152",3042,18,"want"
"24153",3042,18,"your"
"24154",3042,18,"help"
"24155",3042,18,"i"
"24156",3042,18,"don't"
"24157",3042,18,"want"
"24158",3042,18,"to"
"24159",3042,18,"hurt"
"24160",3043,18,"you"
"24161",3043,18,"but"
"24162",3043,18,"if"
"24163",3043,18,"you"
"24164",3043,18,"behave"
"24165",3043,18,"like"
"24166",3043,18,"a"
"24167",3043,18,"frantic"
"24168",3043,18,"rustic"
"24169",3043,18,"i"
"24170",3043,18,"must"
"24171",3043,18,"don't"
"24172",3043,18,"you"
"24173",3044,18,"remember"
"24174",3044,18,"me"
"24175",3044,18,"kemp"
"24176",3044,18,"griffin"
"24177",3044,18,"of"
"24178",3044,18,"university"
"24179",3044,18,"college"
"24180",3046,18,"let"
"24181",3046,18,"me"
"24182",3046,18,"get"
"24183",3046,18,"up"
"24184",3046,18,"said"
"24185",3046,18,"kemp"
"24186",3046,18,"i'll"
"24187",3046,18,"stop"
"24188",3046,18,"where"
"24189",3046,18,"i"
"24190",3046,18,"am"
"24191",3046,18,"and"
"24192",3046,18,"let"
"24193",3046,18,"me"
"24194",3046,18,"sit"
"24195",3047,18,"quiet"
"24196",3047,18,"for"
"24197",3047,18,"a"
"24198",3047,18,"minute"
"24199",3049,18,"he"
"24200",3049,18,"sat"
"24201",3049,18,"up"
"24202",3049,18,"and"
"24203",3049,18,"felt"
"24204",3049,18,"his"
"24205",3049,18,"neck"
"24206",3051,18,"i"
"24207",3051,18,"am"
"24208",3051,18,"griffin"
"24209",3051,18,"of"
"24210",3051,18,"university"
"24211",3051,18,"college"
"24212",3051,18,"and"
"24213",3051,18,"i"
"24214",3051,18,"have"
"24215",3051,18,"made"
"24216",3051,18,"myself"
"24217",3052,18,"invisible"
"24218",3052,18,"i"
"24219",3052,18,"am"
"24220",3052,18,"just"
"24221",3052,18,"an"
"24222",3052,18,"ordinary"
"24223",3052,18,"man"
"24224",3052,18,"a"
"24225",3052,18,"man"
"24226",3052,18,"you"
"24227",3052,18,"have"
"24228",3052,18,"known"
"24229",3052,18,"made"
"24230",3053,18,"invisible"
"24231",3055,18,"griffin"
"24232",3055,18,"said"
"24233",3055,18,"kemp"
"24234",3057,18,"griffin"
"24235",3057,18,"answered"
"24236",3057,18,"the"
"24237",3057,18,"voice"
"24238",3057,18,"a"
"24239",3057,18,"younger"
"24240",3057,18,"student"
"24241",3057,18,"than"
"24242",3057,18,"you"
"24243",3057,18,"were"
"24244",3058,18,"almost"
"24245",3058,18,"an"
"24246",3058,18,"albino"
"24247",3058,18,"six"
"24248",3058,18,"feet"
"24249",3058,18,"high"
"24250",3058,18,"and"
"24251",3058,18,"broad"
"24252",3058,18,"with"
"24253",3058,18,"a"
"24254",3058,18,"pink"
"24255",3058,18,"and"
"24256",3058,18,"white"
"24257",3059,18,"face"
"24258",3059,18,"and"
"24259",3059,18,"red"
"24260",3059,18,"eyes"
"24261",3059,18,"who"
"24262",3059,18,"won"
"24263",3059,18,"the"
"24264",3059,18,"medal"
"24265",3059,18,"for"
"24266",3059,18,"chemistry"
"24267",3061,18,"i"
"24268",3061,18,"am"
"24269",3061,18,"confused"
"24270",3061,18,"said"
"24271",3061,18,"kemp"
"24272",3061,18,"my"
"24273",3061,18,"brain"
"24274",3061,18,"is"
"24275",3061,18,"rioting"
"24276",3061,18,"what"
"24277",3061,18,"has"
"24278",3061,18,"this"
"24279",3061,18,"to"
"24280",3062,18,"do"
"24281",3062,18,"with"
"24282",3062,18,"griffin"
"24283",3064,18,"i"
"24284",3064,18,"_am_"
"24285",3064,18,"griffin"
"24286",3066,18,"kemp"
"24287",3066,18,"thought"
"24288",3066,18,"it's"
"24289",3066,18,"horrible"
"24290",3066,18,"he"
"24291",3066,18,"said"
"24292",3066,18,"but"
"24293",3066,18,"what"
"24294",3066,18,"devilry"
"24295",3066,18,"must"
"24296",3067,18,"happen"
"24297",3067,18,"to"
"24298",3067,18,"make"
"24299",3067,18,"a"
"24300",3067,18,"man"
"24301",3067,18,"invisible"
"24302",3069,18,"it's"
"24303",3069,18,"no"
"24304",3069,18,"devilry"
"24305",3069,18,"it's"
"24306",3069,18,"a"
"24307",3069,18,"process"
"24308",3069,18,"sane"
"24309",3069,18,"and"
"24310",3069,18,"intelligible"
"24311",3069,18,"enough"
"24312",3071,18,"it's"
"24313",3071,18,"horrible"
"24314",3071,18,"said"
"24315",3071,18,"kemp"
"24316",3071,18,"how"
"24317",3071,18,"on"
"24318",3071,18,"earth"
"24319",3073,18,"it's"
"24320",3073,18,"horrible"
"24321",3073,18,"enough"
"24322",3073,18,"but"
"24323",3073,18,"i'm"
"24324",3073,18,"wounded"
"24325",3073,18,"and"
"24326",3073,18,"in"
"24327",3073,18,"pain"
"24328",3073,18,"and"
"24329",3073,18,"tired"
"24330",3074,18,"great"
"24331",3074,18,"god"
"24332",3074,18,"kemp"
"24333",3074,18,"you"
"24334",3074,18,"are"
"24335",3074,18,"a"
"24336",3074,18,"man"
"24337",3074,18,"take"
"24338",3074,18,"it"
"24339",3074,18,"steady"
"24340",3074,18,"give"
"24341",3074,18,"me"
"24342",3074,18,"some"
"24343",3074,18,"food"
"24344",3075,18,"and"
"24345",3075,18,"drink"
"24346",3075,18,"and"
"24347",3075,18,"let"
"24348",3075,18,"me"
"24349",3075,18,"sit"
"24350",3075,18,"down"
"24351",3075,18,"here"
"24352",3077,18,"kemp"
"24353",3077,18,"stared"
"24354",3077,18,"at"
"24355",3077,18,"the"
"24356",3077,18,"bandage"
"24357",3077,18,"as"
"24358",3077,18,"it"
"24359",3077,18,"moved"
"24360",3077,18,"across"
"24361",3077,18,"the"
"24362",3077,18,"room"
"24363",3077,18,"then"
"24364",3077,18,"saw"
"24365",3077,18,"a"
"24366",3078,18,"basket"
"24367",3078,18,"chair"
"24368",3078,18,"dragged"
"24369",3078,18,"across"
"24370",3078,18,"the"
"24371",3078,18,"floor"
"24372",3078,18,"and"
"24373",3078,18,"come"
"24374",3078,18,"to"
"24375",3078,18,"rest"
"24376",3078,18,"near"
"24377",3078,18,"the"
"24378",3078,18,"bed"
"24379",3079,18,"it"
"24380",3079,18,"creaked"
"24381",3079,18,"and"
"24382",3079,18,"the"
"24383",3079,18,"seat"
"24384",3079,18,"was"
"24385",3079,18,"depressed"
"24386",3079,18,"the"
"24387",3079,18,"quarter"
"24388",3079,18,"of"
"24389",3079,18,"an"
"24390",3079,18,"inch"
"24391",3079,18,"or"
"24392",3079,18,"so"
"24393",3080,18,"he"
"24394",3080,18,"rubbed"
"24395",3080,18,"his"
"24396",3080,18,"eyes"
"24397",3080,18,"and"
"24398",3080,18,"felt"
"24399",3080,18,"his"
"24400",3080,18,"neck"
"24401",3080,18,"again"
"24402",3080,18,"this"
"24403",3080,18,"beats"
"24404",3080,18,"ghosts"
"24405",3080,18,"he"
"24406",3081,18,"said"
"24407",3081,18,"and"
"24408",3081,18,"laughed"
"24409",3081,18,"stupidly"
"24410",3083,18,"that's"
"24411",3083,18,"better"
"24412",3083,18,"thank"
"24413",3083,18,"heaven"
"24414",3083,18,"you're"
"24415",3083,18,"getting"
"24416",3083,18,"sensible"
"24417",3085,18,"or"
"24418",3085,18,"silly"
"24419",3085,18,"said"
"24420",3085,18,"kemp"
"24421",3085,18,"and"
"24422",3085,18,"knuckled"
"24423",3085,18,"his"
"24424",3085,18,"eyes"
"24425",3087,18,"give"
"24426",3087,18,"me"
"24427",3087,18,"some"
"24428",3087,18,"whiskey"
"24429",3087,18,"i'm"
"24430",3087,18,"near"
"24431",3087,18,"dead"
"24432",3089,18,"it"
"24433",3089,18,"didn't"
"24434",3089,18,"feel"
"24435",3089,18,"so"
"24436",3089,18,"where"
"24437",3089,18,"are"
"24438",3089,18,"you"
"24439",3089,18,"if"
"24440",3089,18,"i"
"24441",3089,18,"get"
"24442",3089,18,"up"
"24443",3089,18,"shall"
"24444",3089,18,"i"
"24445",3089,18,"run"
"24446",3089,18,"into"
"24447",3089,18,"you"
"24448",3090,18,"_there_"
"24449",3090,18,"all"
"24450",3090,18,"right"
"24451",3090,18,"whiskey"
"24452",3090,18,"here"
"24453",3090,18,"where"
"24454",3090,18,"shall"
"24455",3090,18,"i"
"24456",3090,18,"give"
"24457",3090,18,"it"
"24458",3090,18,"to"
"24459",3090,18,"you"
"24460",3092,18,"the"
"24461",3092,18,"chair"
"24462",3092,18,"creaked"
"24463",3092,18,"and"
"24464",3092,18,"kemp"
"24465",3092,18,"felt"
"24466",3092,18,"the"
"24467",3092,18,"glass"
"24468",3092,18,"drawn"
"24469",3092,18,"away"
"24470",3092,18,"from"
"24471",3092,18,"him"
"24472",3092,18,"he"
"24473",3093,18,"let"
"24474",3093,18,"go"
"24475",3093,18,"by"
"24476",3093,18,"an"
"24477",3093,18,"effort"
"24478",3093,18,"his"
"24479",3093,18,"instinct"
"24480",3093,18,"was"
"24481",3093,18,"all"
"24482",3093,18,"against"
"24483",3093,18,"it"
"24484",3093,18,"it"
"24485",3093,18,"came"
"24486",3093,18,"to"
"24487",3094,18,"rest"
"24488",3094,18,"poised"
"24489",3094,18,"twenty"
"24490",3094,18,"inches"
"24491",3094,18,"above"
"24492",3094,18,"the"
"24493",3094,18,"front"
"24494",3094,18,"edge"
"24495",3094,18,"of"
"24496",3094,18,"the"
"24497",3094,18,"seat"
"24498",3094,18,"of"
"24499",3094,18,"the"
"24500",3095,18,"chair"
"24501",3095,18,"he"
"24502",3095,18,"stared"
"24503",3095,18,"at"
"24504",3095,18,"it"
"24505",3095,18,"in"
"24506",3095,18,"infinite"
"24507",3095,18,"perplexity"
"24508",3095,18,"this"
"24509",3095,18,"is"
"24510",3095,18,"this"
"24511",3096,18,"must"
"24512",3096,18,"be"
"24513",3096,18,"hypnotism"
"24514",3096,18,"you"
"24515",3096,18,"have"
"24516",3096,18,"suggested"
"24517",3096,18,"you"
"24518",3096,18,"are"
"24519",3096,18,"invisible"
"24520",3098,18,"nonsense"
"24521",3098,18,"said"
"24522",3098,18,"the"
"24523",3098,18,"voice"
"24524",3100,18,"it's"
"24525",3100,18,"frantic"
"24526",3102,18,"listen"
"24527",3102,18,"to"
"24528",3102,18,"me"
"24529",3104,18,"i"
"24530",3104,18,"demonstrated"
"24531",3104,18,"conclusively"
"24532",3104,18,"this"
"24533",3104,18,"morning"
"24534",3104,18,"began"
"24535",3104,18,"kemp"
"24536",3104,18,"that"
"24537",3105,18,"invisibility"
"24538",3107,18,"never"
"24539",3107,18,"mind"
"24540",3107,18,"what"
"24541",3107,18,"you've"
"24542",3107,18,"demonstrated"
"24543",3107,18,"i'm"
"24544",3107,18,"starving"
"24545",3107,18,"said"
"24546",3107,18,"the"
"24547",3108,18,"voice"
"24548",3108,18,"and"
"24549",3108,18,"the"
"24550",3108,18,"night"
"24551",3108,18,"is"
"24552",3108,18,"chilly"
"24553",3108,18,"to"
"24554",3108,18,"a"
"24555",3108,18,"man"
"24556",3108,18,"without"
"24557",3108,18,"clothes"
"24558",3110,18,"food"
"24559",3110,18,"said"
"24560",3110,18,"kemp"
"24561",3112,18,"the"
"24562",3112,18,"tumbler"
"24563",3112,18,"of"
"24564",3112,18,"whiskey"
"24565",3112,18,"tilted"
"24566",3112,18,"itself"
"24567",3112,18,"yes"
"24568",3112,18,"said"
"24569",3112,18,"the"
"24570",3112,18,"invisible"
"24571",3112,18,"man"
"24572",3113,18,"rapping"
"24573",3113,18,"it"
"24574",3113,18,"down"
"24575",3113,18,"have"
"24576",3113,18,"you"
"24577",3113,18,"a"
"24578",3113,18,"dressing"
"24579",3113,18,"gown"
"24580",3115,18,"kemp"
"24581",3115,18,"made"
"24582",3115,18,"some"
"24583",3115,18,"exclamation"
"24584",3115,18,"in"
"24585",3115,18,"an"
"24586",3115,18,"undertone"
"24587",3115,18,"he"
"24588",3115,18,"walked"
"24589",3115,18,"to"
"24590",3115,18,"a"
"24591",3115,18,"wardrobe"
"24592",3116,18,"and"
"24593",3116,18,"produced"
"24594",3116,18,"a"
"24595",3116,18,"robe"
"24596",3116,18,"of"
"24597",3116,18,"dingy"
"24598",3116,18,"scarlet"
"24599",3116,18,"this"
"24600",3116,18,"do"
"24601",3116,18,"he"
"24602",3116,18,"asked"
"24603",3116,18,"it"
"24604",3116,18,"was"
"24605",3117,18,"taken"
"24606",3117,18,"from"
"24607",3117,18,"him"
"24608",3117,18,"it"
"24609",3117,18,"hung"
"24610",3117,18,"limp"
"24611",3117,18,"for"
"24612",3117,18,"a"
"24613",3117,18,"moment"
"24614",3117,18,"in"
"24615",3117,18,"mid"
"24616",3117,18,"air"
"24617",3117,18,"fluttered"
"24618",3118,18,"weirdly"
"24619",3118,18,"stood"
"24620",3118,18,"full"
"24621",3118,18,"and"
"24622",3118,18,"decorous"
"24623",3118,18,"buttoning"
"24624",3118,18,"itself"
"24625",3118,18,"and"
"24626",3118,18,"sat"
"24627",3118,18,"down"
"24628",3118,18,"in"
"24629",3119,18,"his"
"24630",3119,18,"chair"
"24631",3119,18,"drawers"
"24632",3119,18,"socks"
"24633",3119,18,"slippers"
"24634",3119,18,"would"
"24635",3119,18,"be"
"24636",3119,18,"a"
"24637",3119,18,"comfort"
"24638",3119,18,"said"
"24639",3119,18,"the"
"24640",3120,18,"unseen"
"24641",3120,18,"curtly"
"24642",3120,18,"and"
"24643",3120,18,"food"
"24644",3122,18,"anything"
"24645",3122,18,"but"
"24646",3122,18,"this"
"24647",3122,18,"is"
"24648",3122,18,"the"
"24649",3122,18,"insanest"
"24650",3122,18,"thing"
"24651",3122,18,"i"
"24652",3122,18,"ever"
"24653",3122,18,"was"
"24654",3122,18,"in"
"24655",3122,18,"in"
"24656",3122,18,"my"
"24657",3123,18,"life"
"24658",3125,18,"he"
"24659",3125,18,"turned"
"24660",3125,18,"out"
"24661",3125,18,"his"
"24662",3125,18,"drawers"
"24663",3125,18,"for"
"24664",3125,18,"the"
"24665",3125,18,"articles"
"24666",3125,18,"and"
"24667",3125,18,"then"
"24668",3125,18,"went"
"24669",3125,18,"downstairs"
"24670",3126,18,"to"
"24671",3126,18,"ransack"
"24672",3126,18,"his"
"24673",3126,18,"larder"
"24674",3126,18,"he"
"24675",3126,18,"came"
"24676",3126,18,"back"
"24677",3126,18,"with"
"24678",3126,18,"some"
"24679",3126,18,"cold"
"24680",3126,18,"cutlets"
"24681",3126,18,"and"
"24682",3127,18,"bread"
"24683",3127,18,"pulled"
"24684",3127,18,"up"
"24685",3127,18,"a"
"24686",3127,18,"light"
"24687",3127,18,"table"
"24688",3127,18,"and"
"24689",3127,18,"placed"
"24690",3127,18,"them"
"24691",3127,18,"before"
"24692",3127,18,"his"
"24693",3127,18,"guest"
"24694",3128,18,"never"
"24695",3128,18,"mind"
"24696",3128,18,"knives"
"24697",3128,18,"said"
"24698",3128,18,"his"
"24699",3128,18,"visitor"
"24700",3128,18,"and"
"24701",3128,18,"a"
"24702",3128,18,"cutlet"
"24703",3128,18,"hung"
"24704",3128,18,"in"
"24705",3128,18,"mid"
"24706",3128,18,"air"
"24707",3129,18,"with"
"24708",3129,18,"a"
"24709",3129,18,"sound"
"24710",3129,18,"of"
"24711",3129,18,"gnawing"
"24712",3131,18,"invisible"
"24713",3131,18,"said"
"24714",3131,18,"kemp"
"24715",3131,18,"and"
"24716",3131,18,"sat"
"24717",3131,18,"down"
"24718",3131,18,"on"
"24719",3131,18,"a"
"24720",3131,18,"bedroom"
"24721",3131,18,"chair"
"24722",3133,18,"i"
"24723",3133,18,"always"
"24724",3133,18,"like"
"24725",3133,18,"to"
"24726",3133,18,"get"
"24727",3133,18,"something"
"24728",3133,18,"about"
"24729",3133,18,"me"
"24730",3133,18,"before"
"24731",3133,18,"i"
"24732",3133,18,"eat"
"24733",3133,18,"said"
"24734",3133,18,"the"
"24735",3134,18,"invisible"
"24736",3134,18,"man"
"24737",3134,18,"with"
"24738",3134,18,"a"
"24739",3134,18,"full"
"24740",3134,18,"mouth"
"24741",3134,18,"eating"
"24742",3134,18,"greedily"
"24743",3134,18,"queer"
"24744",3134,18,"fancy"
"24745",3136,18,"i"
"24746",3136,18,"suppose"
"24747",3136,18,"that"
"24748",3136,18,"wrist"
"24749",3136,18,"is"
"24750",3136,18,"all"
"24751",3136,18,"right"
"24752",3136,18,"said"
"24753",3136,18,"kemp"
"24754",3138,18,"trust"
"24755",3138,18,"me"
"24756",3138,18,"said"
"24757",3138,18,"the"
"24758",3138,18,"invisible"
"24759",3138,18,"man"
"24760",3140,18,"of"
"24761",3140,18,"all"
"24762",3140,18,"the"
"24763",3140,18,"strange"
"24764",3140,18,"and"
"24765",3140,18,"wonderful"
"24766",3142,18,"exactly"
"24767",3142,18,"but"
"24768",3142,18,"it's"
"24769",3142,18,"odd"
"24770",3142,18,"i"
"24771",3142,18,"should"
"24772",3142,18,"blunder"
"24773",3142,18,"into"
"24774",3142,18,"_your_"
"24775",3142,18,"house"
"24776",3142,18,"to"
"24777",3142,18,"get"
"24778",3142,18,"my"
"24779",3143,18,"bandaging"
"24780",3143,18,"my"
"24781",3143,18,"first"
"24782",3143,18,"stroke"
"24783",3143,18,"of"
"24784",3143,18,"luck"
"24785",3143,18,"anyhow"
"24786",3143,18,"i"
"24787",3143,18,"meant"
"24788",3143,18,"to"
"24789",3143,18,"sleep"
"24790",3143,18,"in"
"24791",3143,18,"this"
"24792",3144,18,"house"
"24793",3144,18,"to"
"24794",3144,18,"night"
"24795",3144,18,"you"
"24796",3144,18,"must"
"24797",3144,18,"stand"
"24798",3144,18,"that"
"24799",3144,18,"it's"
"24800",3144,18,"a"
"24801",3144,18,"filthy"
"24802",3144,18,"nuisance"
"24803",3144,18,"my"
"24804",3145,18,"blood"
"24805",3145,18,"showing"
"24806",3145,18,"isn't"
"24807",3145,18,"it"
"24808",3145,18,"quite"
"24809",3145,18,"a"
"24810",3145,18,"clot"
"24811",3145,18,"over"
"24812",3145,18,"there"
"24813",3145,18,"gets"
"24814",3145,18,"visible"
"24815",3145,18,"as"
"24816",3146,18,"it"
"24817",3146,18,"coagulates"
"24818",3146,18,"i"
"24819",3146,18,"see"
"24820",3146,18,"it's"
"24821",3146,18,"only"
"24822",3146,18,"the"
"24823",3146,18,"living"
"24824",3146,18,"tissue"
"24825",3146,18,"i've"
"24826",3146,18,"changed"
"24827",3146,18,"and"
"24828",3147,18,"only"
"24829",3147,18,"for"
"24830",3147,18,"as"
"24831",3147,18,"long"
"24832",3147,18,"as"
"24833",3147,18,"i'm"
"24834",3147,18,"alive"
"24835",3147,18,"i've"
"24836",3147,18,"been"
"24837",3147,18,"in"
"24838",3147,18,"the"
"24839",3147,18,"house"
"24840",3147,18,"three"
"24841",3147,18,"hours"
"24842",3149,18,"but"
"24843",3149,18,"how's"
"24844",3149,18,"it"
"24845",3149,18,"done"
"24846",3149,18,"began"
"24847",3149,18,"kemp"
"24848",3149,18,"in"
"24849",3149,18,"a"
"24850",3149,18,"tone"
"24851",3149,18,"of"
"24852",3149,18,"exasperation"
"24853",3150,18,"confound"
"24854",3150,18,"it"
"24855",3150,18,"the"
"24856",3150,18,"whole"
"24857",3150,18,"business"
"24858",3150,18,"it's"
"24859",3150,18,"unreasonable"
"24860",3150,18,"from"
"24861",3151,18,"beginning"
"24862",3151,18,"to"
"24863",3151,18,"end"
"24864",3153,18,"quite"
"24865",3153,18,"reasonable"
"24866",3153,18,"said"
"24867",3153,18,"the"
"24868",3153,18,"invisible"
"24869",3153,18,"man"
"24870",3153,18,"perfectly"
"24871",3153,18,"reasonable"
"24872",3155,18,"he"
"24873",3155,18,"reached"
"24874",3155,18,"over"
"24875",3155,18,"and"
