"","gutenberg_id","text"
"4700",5230,"type, slightly grotesque but not more so than many human beings,"
"4701",5230,"dark glasses, greyish whiskers, and a wig. I could find no"
"4702",5230,"underclothing, but that I could buy subsequently, and for the time I"
"4703",5230,"swathed myself in calico dominoes and some white cashmere scarfs. I"
"4704",5230,"could find no socks, but the hunchback's boots were rather a loose"
"4705",5230,"fit and sufficed. In a desk in the shop were three sovereigns and"
"4706",5230,"about thirty shillings' worth of silver, and in a locked cupboard I"
"4707",5230,"burst in the inner room were eight pounds in gold. I could go forth"
"4708",5230,"into the world again, equipped."
"4709",5230,""
"4710",5230,"""Then came a curious hesitation. Was my appearance really"
"4711",5230,"credible? I tried myself with a little bedroom looking-glass,"
"4712",5230,"inspecting myself from every point of view to discover any"
"4713",5230,"forgotten chink, but it all seemed sound. I was grotesque to the"
"4714",5230,"theatrical pitch, a stage miser, but I was certainly not a physical"
"4715",5230,"impossibility. Gathering confidence, I took my looking-glass down"
"4716",5230,"into the shop, pulled down the shop blinds, and surveyed myself"
"4717",5230,"from every point of view with the help of the cheval glass in the"
"4718",5230,"corner."
"4719",5230,""
"4720",5230,"""I spent some minutes screwing up my courage and then unlocked the"
"4721",5230,"shop door and marched out into the street, leaving the little man"
"4722",5230,"to get out of his sheet again when he liked. In five minutes a"
"4723",5230,"dozen turnings intervened between me and the costumier's shop. No"
"4724",5230,"one appeared to notice me very pointedly. My last difficulty seemed"
"4725",5230,"overcome."""
"4726",5230,""
"4727",5230,"He stopped again."
"4728",5230,""
"4729",5230,"""And you troubled no more about the hunchback?"" said Kemp."
"4730",5230,""
"4731",5230,"""No,"" said the Invisible Man. ""Nor have I heard what became of him."
"4732",5230,"I suppose he untied himself or kicked himself out. The knots were"
"4733",5230,"pretty tight."""
"4734",5230,""
"4735",5230,"He became silent and went to the window and stared out."
"4736",5230,""
"4737",5230,"""What happened when you went out into the Strand?"""
"4738",5230,""
"4739",5230,"""Oh!--disillusionment again. I thought my troubles were over."
"4740",5230,"Practically I thought I had impunity to do whatever I chose,"
"4741",5230,"everything--save to give away my secret. So I thought. Whatever I"
"4742",5230,"did, whatever the consequences might be, was nothing to me. I had"
"4743",5230,"merely to fling aside my garments and vanish. No person could hold"
"4744",5230,"me. I could take my money where I found it. I decided to treat"
"4745",5230,"myself to a sumptuous feast, and then put up at a good hotel, and"
"4746",5230,"accumulate a new outfit of property. I felt amazingly confident;"
"4747",5230,"it's not particularly pleasant recalling that I was an ass. I went"
"4748",5230,"into a place and was already ordering lunch, when it occurred to me"
"4749",5230,"that I could not eat unless I exposed my invisible face. I finished"
"4750",5230,"ordering the lunch, told the man I should be back in ten minutes,"
"4751",5230,"and went out exasperated. I don't know if you have ever been"
"4752",5230,"disappointed in your appetite."""
"4753",5230,""
"4754",5230,"""Not quite so badly,"" said Kemp, ""but I can imagine it."""
"4755",5230,""
"4756",5230,"""I could have smashed the silly devils. At last, faint with the"
"4757",5230,"desire for tasteful food, I went into another place and demanded a"
"4758",5230,"private room. 'I am disfigured,' I said. 'Badly.' They looked at"
"4759",5230,"me curiously, but of course it was not their affair--and so at"
"4760",5230,"last I got my lunch. It was not particularly well served, but it"
"4761",5230,"sufficed; and when I had had it, I sat over a cigar, trying to plan"
"4762",5230,"my line of action. And outside a snowstorm was beginning."
"4763",5230,""
"4764",5230,"""The more I thought it over, Kemp, the more I realised what a"
"4765",5230,"helpless absurdity an Invisible Man was--in a cold and dirty"
"4766",5230,"climate and a crowded civilised city. Before I made this mad"
"4767",5230,"experiment I had dreamt of a thousand advantages. That afternoon"
"4768",5230,"it seemed all disappointment. I went over the heads of the things"
"4769",5230,"a man reckons desirable. No doubt invisibility made it possible"
"4770",5230,"to get them, but it made it impossible to enjoy them when they"
"4771",5230,"are got. Ambition--what is the good of pride of place when you"
"4772",5230,"cannot appear there? What is the good of the love of woman when"
"4773",5230,"her name must needs be Delilah? I have no taste for politics, for"
"4774",5230,"the blackguardisms of fame, for philanthropy, for sport. What was"
"4775",5230,"I to do? And for this I had become a wrapped-up mystery, a swathed"
"4776",5230,"and bandaged caricature of a man!"""
"4777",5230,""
"4778",5230,"He paused, and his attitude suggested a roving glance at the"
"4779",5230,"window."
"4780",5230,""
"4781",5230,"""But how did you get to Iping?"" said Kemp, anxious to keep his"
"4782",5230,"guest busy talking."
"4783",5230,""
"4784",5230,"""I went there to work. I had one hope. It was a half idea! I have"
"4785",5230,"it still. It is a full blown idea now. A way of getting back! Of"
"4786",5230,"restoring what I have done. When I choose. When I have done all I"
"4787",5230,"mean to do invisibly. And that is what I chiefly want to talk to"
"4788",5230,"you about now."""
"4789",5230,""
"4790",5230,"""You went straight to Iping?"""
"4791",5230,""
"4792",5230,"""Yes. I had simply to get my three volumes of memoranda and my"
"4793",5230,"cheque-book, my luggage and underclothing, order a quantity of"
"4794",5230,"chemicals to work out this idea of mine--I will show you the"
"4795",5230,"calculations as soon as I get my books--and then I started. Jove!"
"4796",5230,"I remember the snowstorm now, and the accursed bother it was to"
"4797",5230,"keep the snow from damping my pasteboard nose."""
"4798",5230,""
"4799",5230,"""At the end,"" said Kemp, ""the day before yesterday, when they found"
"4800",5230,"you out, you rather--to judge by the papers--"""
"4801",5230,""
"4802",5230,"""I did. Rather. Did I kill that fool of a constable?"""
"4803",5230,""
"4804",5230,"""No,"" said Kemp. ""He's expected to recover."""
"4805",5230,""
"4806",5230,"""That's his luck, then. I clean lost my temper, the fools! Why"
"4807",5230,"couldn't they leave me alone? And that grocer lout?"""
"4808",5230,""
"4809",5230,"""There are no deaths expected,"" said Kemp."
"4810",5230,""
"4811",5230,"""I don't know about that tramp of mine,"" said the Invisible Man,"
"4812",5230,"with an unpleasant laugh."
"4813",5230,""
"4814",5230,"""By Heaven, Kemp, you don't know what rage _is_! ... To have worked"
"4815",5230,"for years, to have planned and plotted, and then to get some"
"4816",5230,"fumbling purblind idiot messing across your course! ... Every"
"4817",5230,"conceivable sort of silly creature that has ever been created has"
"4818",5230,"been sent to cross me."
"4819",5230,""
"4820",5230,"""If I have much more of it, I shall go wild--I shall start"
"4821",5230,"mowing 'em."
"4822",5230,""
"4823",5230,"""As it is, they've made things a thousand times more difficult."""
"4824",5230,""
"4825",5230,"""No doubt it's exasperating,"" said Kemp, drily."
"4826",5230,""
"4827",5230,""
"4828",5230,""
"4829",5230,"CHAPTER XXIV"
"4830",5230,""
"4831",5230,"THE PLAN THAT FAILED"
"4832",5230,""
"4833",5230,""
"4834",5230,"""But now,"" said Kemp, with a side glance out of the window, ""what"
"4835",5230,"are we to do?"""
"4836",5230,""
"4837",5230,"He moved nearer his guest as he spoke in such a manner as to"
"4838",5230,"prevent the possibility of a sudden glimpse of the three men who"
"4839",5230,"were advancing up the hill road--with an intolerable slowness, as"
"4840",5230,"it seemed to Kemp."
"4841",5230,""
"4842",5230,"""What were you planning to do when you were heading for Port"
"4843",5230,"Burdock? _Had_ you any plan?"""
"4844",5230,""
"4845",5230,"""I was going to clear out of the country. But I have altered that"
"4846",5230,"plan rather since seeing you. I thought it would be wise, now the"
"4847",5230,"weather is hot and invisibility possible, to make for the South."
"4848",5230,"Especially as my secret was known, and everyone would be on the"
"4849",5230,"lookout for a masked and muffled man. You have a line of steamers"
"4850",5230,"from here to France. My idea was to get aboard one and run the"
"4851",5230,"risks of the passage. Thence I could go by train into Spain, or else"
"4852",5230,"get to Algiers. It would not be difficult. There a man might always"
"4853",5230,"be invisible--and yet live. And do things. I was using that tramp"
"4854",5230,"as a money box and luggage carrier, until I decided how to get my"
"4855",5230,"books and things sent over to meet me."""
"4856",5230,""
"4857",5230,"""That's clear."""
"4858",5230,""
"4859",5230,"""And then the filthy brute must needs try and rob me! He _has_ hidden"
"4860",5230,"my books, Kemp. Hidden my books! If I can lay my hands on him!"""
"4861",5230,""
"4862",5230,"""Best plan to get the books out of him first."""
"4863",5230,""
"4864",5230,"""But where is he? Do you know?"""
"4865",5230,""
"4866",5230,"""He's in the town police station, locked up, by his own request, in"
"4867",5230,"the strongest cell in the place."""
"4868",5230,""
"4869",5230,"""Cur!"" said the Invisible Man."
"4870",5230,""
"4871",5230,"""But that hangs up your plans a little."""
"4872",5230,""
"4873",5230,"""We must get those books; those books are vital."""
"4874",5230,""
"4875",5230,"""Certainly,"" said Kemp, a little nervously, wondering if he heard"
"4876",5230,"footsteps outside. ""Certainly we must get those books. But that"
"4877",5230,"won't be difficult, if he doesn't know they're for you."""
"4878",5230,""
"4879",5230,"""No,"" said the Invisible Man, and thought."
"4880",5230,""
"4881",5230,"Kemp tried to think of something to keep the talk going, but the"
"4882",5230,"Invisible Man resumed of his own accord."
"4883",5230,""
"4884",5230,"""Blundering into your house, Kemp,"" he said, ""changes all my plans."
"4885",5230,"For you are a man that can understand. In spite of all that has"
"4886",5230,"happened, in spite of this publicity, of the loss of my books, of"
"4887",5230,"what I have suffered, there still remain great possibilities, huge"
"4888",5230,"possibilities--"""
"4889",5230,""
"4890",5230,"""You have told no one I am here?"" he asked abruptly."
"4891",5230,""
"4892",5230,"Kemp hesitated. ""That was implied,"" he said."
"4893",5230,""
"4894",5230,"""No one?"" insisted Griffin."
"4895",5230,""
"4896",5230,"""Not a soul."""
"4897",5230,""
"4898",5230,"""Ah! Now--"" The Invisible Man stood up, and sticking his arms akimbo"
"4899",5230,"began to pace the study."
"4900",5230,""
"4901",5230,"""I made a mistake, Kemp, a huge mistake, in carrying this thing"
"4902",5230,"through alone. I have wasted strength, time, opportunities. Alone--it"
"4903",5230,"is wonderful how little a man can do alone! To rob a little,"
"4904",5230,"to hurt a little, and there is the end."
"4905",5230,""
"4906",5230,"""What I want, Kemp, is a goal-keeper, a helper, and a hiding-place,"
"4907",5230,"an arrangement whereby I can sleep and eat and rest in peace, and"
"4908",5230,"unsuspected. I must have a confederate. With a confederate, with"
"4909",5230,"food and rest--a thousand things are possible."
"4910",5230,""
"4911",5230,"""Hitherto I have gone on vague lines. We have to consider all that"
"4912",5230,"invisibility means, all that it does not mean. It means little"
"4913",5230,"advantage for eavesdropping and so forth--one makes sounds. It's"
"4914",5230,"of little help--a little help perhaps--in housebreaking and so"
"4915",5230,"forth. Once you've caught me you could easily imprison me. But on"
"4916",5230,"the other hand I am hard to catch. This invisibility, in fact, is"
"4917",5230,"only good in two cases: It's useful in getting away, it's useful in"
"4918",5230,"approaching. It's particularly useful, therefore, in killing. I can"
"4919",5230,"walk round a man, whatever weapon he has, choose my point, strike"
"4920",5230,"as I like. Dodge as I like. Escape as I like."""
"4921",5230,""
"4922",5230,"Kemp's hand went to his moustache. Was that a movement"
"4923",5230,"downstairs?"
"4924",5230,""
"4925",5230,"""And it is killing we must do, Kemp."""
"4926",5230,""
"4927",5230,"""It is killing we must do,"" repeated Kemp. ""I'm listening to your"
"4928",5230,"plan, Griffin, but I'm not agreeing, mind. _Why_ killing?"""
"4929",5230,""
"4930",5230,"""Not wanton killing, but a judicious slaying. The point is, they"
"4931",5230,"know there is an Invisible Man--as well as we know there is an"
"4932",5230,"Invisible Man. And that Invisible Man, Kemp, must now establish a"
"4933",5230,"Reign of Terror. Yes; no doubt it's startling. But I mean it. A"
"4934",5230,"Reign of Terror. He must take some town like your Burdock and"
"4935",5230,"terrify and dominate it. He must issue his orders. He can do that"
"4936",5230,"in a thousand ways--scraps of paper thrust under doors would"
"4937",5230,"suffice. And all who disobey his orders he must kill, and kill"
"4938",5230,"all who would defend them."""
"4939",5230,""
"4940",5230,"""Humph!"" said Kemp, no longer listening to Griffin but to the sound"
"4941",5230,"of his front door opening and closing."
"4942",5230,""
"4943",5230,"""It seems to me, Griffin,"" he said, to cover his wandering"
"4944",5230,"attention, ""that your confederate would be in a difficult"
"4945",5230,"position."""
"4946",5230,""
"4947",5230,"""No one would know he was a confederate,"" said the Invisible Man,"
"4948",5230,"eagerly. And then suddenly, ""Hush! What's that downstairs?"""
"4949",5230,""
"4950",5230,"""Nothing,"" said Kemp, and suddenly began to speak loud and fast."
"4951",5230,"""I don't agree to this, Griffin,"" he said. ""Understand me, I don't"
"4952",5230,"agree to this. Why dream of playing a game against the race? How"
"4953",5230,"can you hope to gain happiness? Don't be a lone wolf. Publish"
"4954",5230,"your results; take the world--take the nation at least--into your"
"4955",5230,"confidence. Think what you might do with a million helpers--"""
"4956",5230,""
"4957",5230,"The Invisible Man interrupted--arm extended. ""There are"
"4958",5230,"footsteps coming upstairs,"" he said in a low voice."
"4959",5230,""
"4960",5230,"""Nonsense,"" said Kemp."
"4961",5230,""
"4962",5230,"""Let me see,"" said the Invisible Man, and advanced, arm extended,"
"4963",5230,"to the door."
"4964",5230,""
"4965",5230,"And then things happened very swiftly. Kemp hesitated for a second"
"4966",5230,"and then moved to intercept him. The Invisible Man started and stood"
"4967",5230,"still. ""Traitor!"" cried the Voice, and suddenly the dressing-gown"
"4968",5230,"opened, and sitting down the Unseen began to disrobe. Kemp made"
"4969",5230,"three swift steps to the door, and forthwith the Invisible Man--his"
"4970",5230,"legs had vanished--sprang to his feet with a shout. Kemp flung the"
"4971",5230,"door open."
"4972",5230,""
"4973",5230,"As it opened, there came a sound of hurrying feet downstairs and"
"4974",5230,"voices."
"4975",5230,""
"4976",5230,"With a quick movement Kemp thrust the Invisible Man back, sprang"
"4977",5230,"aside, and slammed the door. The key was outside and ready. In"
"4978",5230,"another moment Griffin would have been alone in the belvedere"
"4979",5230,"study, a prisoner. Save for one little thing. The key had been"
"4980",5230,"slipped in hastily that morning. As Kemp slammed the door it fell"
"4981",5230,"noisily upon the carpet."
"4982",5230,""
"4983",5230,"Kemp's face became white. He tried to grip the door handle with"
"4984",5230,"both hands. For a moment he stood lugging. Then the door gave six"
"4985",5230,"inches. But he got it closed again. The second time it was jerked a"
"4986",5230,"foot wide, and the dressing-gown came wedging itself into the"
"4987",5230,"opening. His throat was gripped by invisible fingers, and he left"
"4988",5230,"his hold on the handle to defend himself. He was forced back,"
"4989",5230,"tripped and pitched heavily into the corner of the landing. The"
"4990",5230,"empty dressing-gown was flung on the top of him."
"4991",5230,""
"4992",5230,"Halfway up the staircase was Colonel Adye, the recipient of Kemp's"
"4993",5230,"letter, the chief of the Burdock police. He was staring aghast at"
"4994",5230,"the sudden appearance of Kemp, followed by the extraordinary sight"
"4995",5230,"of clothing tossing empty in the air. He saw Kemp felled, and"
"4996",5230,"struggling to his feet. He saw him rush forward, and go down again,"
"4997",5230,"felled like an ox."
"4998",5230,""
"4999",5230,"Then suddenly he was struck violently. By nothing! A vast weight,"
"5000",5230,"it seemed, leapt upon him, and he was hurled headlong down the"
"5001",5230,"staircase, with a grip on his throat and a knee in his groin. An"
"5002",5230,"invisible foot trod on his back, a ghostly patter passed downstairs,"
"5003",5230,"he heard the two police officers in the hall shout and run, and the"
"5004",5230,"front door of the house slammed violently."
"5005",5230,""
"5006",5230,"He rolled over and sat up staring. He saw, staggering down the"
"5007",5230,"staircase, Kemp, dusty and disheveled, one side of his face white"
"5008",5230,"from a blow, his lip bleeding, and a pink dressing-gown and some"
"5009",5230,"underclothing held in his arms."
"5010",5230,""
"5011",5230,"""My God!"" cried Kemp, ""the game's up! He's gone!"""
"5012",5230,""
"5013",5230,""
"5014",5230,""
"5015",5230,"CHAPTER XXV"
"5016",5230,""
"5017",5230,"THE HUNTING OF THE INVISIBLE MAN"
"5018",5230,""
"5019",5230,""
"5020",5230,"For a space Kemp was too inarticulate to make Adye understand the"
"5021",5230,"swift things that had just happened. They stood on the landing,"
"5022",5230,"Kemp speaking swiftly, the grotesque swathings of Griffin still on"
"5023",5230,"his arm. But presently Adye began to grasp something of the"
"5024",5230,"situation."
"5025",5230,""
"5026",5230,"""He is mad,"" said Kemp; ""inhuman. He is pure selfishness. He thinks"
"5027",5230,"of nothing but his own advantage, his own safety. I have listened"
"5028",5230,"to such a story this morning of brutal self-seeking.... He has wounded"
"5029",5230,"men. He will kill them unless we can prevent him. He will create a"
"5030",5230,"panic. Nothing can stop him. He is going out now--furious!"""
"5031",5230,""
"5032",5230,"""He must be caught,"" said Adye. ""That is certain."""
"5033",5230,""
"5034",5230,"""But how?"" cried Kemp, and suddenly became full of ideas. ""You must"
"5035",5230,"begin at once. You must set every available man to work; you must"
"5036",5230,"prevent his leaving this district. Once he gets away, he may go"
"5037",5230,"through the countryside as he wills, killing and maiming. He dreams"
"5038",5230,"of a reign of terror! A reign of terror, I tell you. You must set a"
"5039",5230,"watch on trains and roads and shipping. The garrison must help. You"
"5040",5230,"must wire for help. The only thing that may keep him here is the"
"5041",5230,"thought of recovering some books of notes he counts of value. I will"
"5042",5230,"tell you of that! There is a man in your police station--Marvel."""
"5043",5230,""
"5044",5230,"""I know,"" said Adye, ""I know. Those books--yes. But the tramp...."""
"5045",5230,""
"5046",5230,"""Says he hasn't them. But he thinks the tramp has. And you must"
"5047",5230,"prevent him from eating or sleeping; day and night the country must"
"5048",5230,"be astir for him. Food must be locked up and secured, all food, so"
"5049",5230,"that he will have to break his way to it. The houses everywhere must"
"5050",5230,"be barred against him. Heaven send us cold nights and rain! The"
"5051",5230,"whole country-side must begin hunting and keep hunting. I tell you,"
"5052",5230,"Adye, he is a danger, a disaster; unless he is pinned and secured,"
"5053",5230,"it is frightful to think of the things that may happen."""
"5054",5230,""
"5055",5230,"""What else can we do?"" said Adye. ""I must go down at once and begin"
"5056",5230,"organising. But why not come? Yes--you come too! Come, and we"
"5057",5230,"must hold a sort of council of war--get Hopps to help--and the"
"5058",5230,"railway managers. By Jove! it's urgent. Come along--tell me as we"
"5059",5230,"go. What else is there we can do? Put that stuff down."""
"5060",5230,""
"5061",5230,"In another moment Adye was leading the way downstairs. They found"
"5062",5230,"the front door open and the policemen standing outside staring at"
"5063",5230,"empty air. ""He's got away, sir,"" said one."
"5064",5230,""
"5065",5230,"""We must go to the central station at once,"" said Adye. ""One of you"
"5066",5230,"go on down and get a cab to come up and meet us--quickly. And"
"5067",5230,"now, Kemp, what else?"""
"5068",5230,""
"5069",5230,"""Dogs,"" said Kemp. ""Get dogs. They don't see him, but they wind"
"5070",5230,"him. Get dogs."""
"5071",5230,""
"5072",5230,"""Good,"" said Adye. ""It's not generally known, but the prison"
"5073",5230,"officials over at Halstead know a man with bloodhounds. Dogs. What"
"5074",5230,"else?"""
"5075",5230,""
"5076",5230,"""Bear in mind,"" said Kemp, ""his food shows. After eating, his food"
"5077",5230,"shows until it is assimilated. So that he has to hide after eating."
"5078",5230,"You must keep on beating. Every thicket, every quiet corner. And"
"5079",5230,"put all weapons--all implements that might be weapons, away. He"
"5080",5230,"can't carry such things for long. And what he can snatch up and"
"5081",5230,"strike men with must be hidden away."""
"5082",5230,""
"5083",5230,"""Good again,"" said Adye. ""We shall have him yet!"""
"5084",5230,""
"5085",5230,"""And on the roads,"" said Kemp, and hesitated."
"5086",5230,""
"5087",5230,"""Yes?"" said Adye."
"5088",5230,""
"5089",5230,"""Powdered glass,"" said Kemp. ""It's cruel, I know. But think of what"
"5090",5230,"he may do!"""
"5091",5230,""
"5092",5230,"Adye drew the air in sharply between his teeth. ""It's"
"5093",5230,"unsportsmanlike. I don't know. But I'll have powdered glass got"
"5094",5230,"ready. If he goes too far...."""
"5095",5230,""
"5096",5230,"""The man's become inhuman, I tell you,"" said Kemp. ""I am as sure he"
"5097",5230,"will establish a reign of terror--so soon as he has got over the"
"5098",5230,"emotions of this escape--as I am sure I am talking to you. Our"
"5099",5230,"only chance is to be ahead. He has cut himself off from his kind."
"5100",5230,"His blood be upon his own head."""
"5101",5230,""
"5102",5230,""
"5103",5230,""
"5104",5230,"CHAPTER XXVI"
"5105",5230,""
"5106",5230,"THE WICKSTEED MURDER"
"5107",5230,""
"5108",5230,""
"5109",5230,"The Invisible Man seems to have rushed out of Kemp's house in a"
"5110",5230,"state of blind fury. A little child playing near Kemp's gateway was"
"5111",5230,"violently caught up and thrown aside, so that its ankle was broken,"
"5112",5230,"and thereafter for some hours the Invisible Man passed out of human"
"5113",5230,"perceptions. No one knows where he went nor what he did. But one"
"5114",5230,"can imagine him hurrying through the hot June forenoon, up the"
"5115",5230,"hill and on to the open downland behind Port Burdock, raging and"
"5116",5230,"despairing at his intolerable fate, and sheltering at last, heated"
"5117",5230,"and weary, amid the thickets of Hintondean, to piece together again"
"5118",5230,"his shattered schemes against his species. That seems the most"
"5119",5230,"probable refuge for him, for there it was he re-asserted himself in"
"5120",5230,"a grimly tragical manner about two in the afternoon."
"5121",5230,""
"5122",5230,"One wonders what his state of mind may have been during that time,"
"5123",5230,"and what plans he devised. No doubt he was almost ecstatically"
"5124",5230,"exasperated by Kemp's treachery, and though we may be able to"
"5125",5230,"understand the motives that led to that deceit, we may still"
"5126",5230,"imagine and even sympathise a little with the fury the attempted"
"5127",5230,"surprise must have occasioned. Perhaps something of the stunned"
"5128",5230,"astonishment of his Oxford Street experiences may have returned to"
"5129",5230,"him, for he had evidently counted on Kemp's co-operation in his"
"5130",5230,"brutal dream of a terrorised world. At any rate he vanished from"
"5131",5230,"human ken about midday, and no living witness can tell what he did"
"5132",5230,"until about half-past two. It was a fortunate thing, perhaps, for"
"5133",5230,"humanity, but for him it was a fatal inaction."
"5134",5230,""
"5135",5230,"During that time a growing multitude of men scattered over the"
"5136",5230,"countryside were busy. In the morning he had still been simply a"
"5137",5230,"legend, a terror; in the afternoon, by virtue chiefly of Kemp's"
"5138",5230,"drily worded proclamation, he was presented as a tangible"
"5139",5230,"antagonist, to be wounded, captured, or overcome, and the"
"5140",5230,"countryside began organising itself with inconceivable rapidity."
"5141",5230,"By two o'clock even he might still have removed himself out of"
"5142",5230,"the district by getting aboard a train, but after two that became"
"5143",5230,"impossible. Every passenger train along the lines on a great"
"5144",5230,"parallelogram between Southampton, Manchester, Brighton and Horsham,"
"5145",5230,"travelled with locked doors, and the goods traffic was almost"
"5146",5230,"entirely suspended. And in a great circle of twenty miles round Port"
"5147",5230,"Burdock, men armed with guns and bludgeons were presently setting"
"5148",5230,"out in groups of three and four, with dogs, to beat the roads and"
"5149",5230,"fields."
"5150",5230,""
"5151",5230,"Mounted policemen rode along the country lanes, stopping at every"
"5152",5230,"cottage and warning the people to lock up their houses, and keep"
"5153",5230,"indoors unless they were armed, and all the elementary schools had"
"5154",5230,"broken up by three o'clock, and the children, scared and keeping"
"5155",5230,"together in groups, were hurrying home. Kemp's proclamation--signed"
"5156",5230,"indeed by Adye--was posted over almost the whole district by four or"
"5157",5230,"five o'clock in the afternoon. It gave briefly but clearly all the"
"5158",5230,"conditions of the struggle, the necessity of keeping the Invisible"
"5159",5230,"Man from food and sleep, the necessity for incessant watchfulness"
"5160",5230,"and for a prompt attention to any evidence of his movements. And"
"5161",5230,"so swift and decided was the action of the authorities, so prompt"
"5162",5230,"and universal was the belief in this strange being, that before"
"5163",5230,"nightfall an area of several hundred square miles was in a stringent"
"5164",5230,"state of siege. And before nightfall, too, a thrill of horror"
"5165",5230,"went through the whole watching nervous countryside. Going from"
"5166",5230,"whispering mouth to mouth, swift and certain over the length and"
"5167",5230,"breadth of the country, passed the story of the murder of Mr."
"5168",5230,"Wicksteed."
"5169",5230,""
"5170",5230,"If our supposition that the Invisible Man's refuge was the"
"5171",5230,"Hintondean thickets, then we must suppose that in the early"
"5172",5230,"afternoon he sallied out again bent upon some project that involved"
"5173",5230,"the use of a weapon. We cannot know what the project was, but the"
"5174",5230,"evidence that he had the iron rod in hand before he met Wicksteed"
"5175",5230,"is to me at least overwhelming."
"5176",5230,""
"5177",5230,"Of course we can know nothing of the details of that encounter."
"5178",5230,"It occurred on the edge of a gravel pit, not two hundred yards"
"5179",5230,"from Lord Burdock's lodge gate. Everything points to a desperate"
"5180",5230,"struggle--the trampled ground, the numerous wounds Mr. Wicksteed"
"5181",5230,"received, his splintered walking-stick; but why the attack was made,"
"5182",5230,"save in a murderous frenzy, it is impossible to imagine. Indeed the"
"5183",5230,"theory of madness is almost unavoidable. Mr. Wicksteed was a man of"
"5184",5230,"forty-five or forty-six, steward to Lord Burdock, of inoffensive"
"5185",5230,"habits and appearance, the very last person in the world to provoke"
"5186",5230,"such a terrible antagonist. Against him it would seem the Invisible"
"5187",5230,"Man used an iron rod dragged from a broken piece of fence. He"
"5188",5230,"stopped this quiet man, going quietly home to his midday meal,"
"5189",5230,"attacked him, beat down his feeble defences, broke his arm, felled"
"5190",5230,"him, and smashed his head to a jelly."
"5191",5230,""
"5192",5230,"Of course, he must have dragged this rod out of the fencing before"
"5193",5230,"he met his victim--he must have been carrying it ready in his hand."
"5194",5230,"Only two details beyond what has already been stated seem to bear"
"5195",5230,"on the matter. One is the circumstance that the gravel pit was not"
"5196",5230,"in Mr. Wicksteed's direct path home, but nearly a couple of hundred"
"5197",5230,"yards out of his way. The other is the assertion of a little girl"
"5198",5230,"to the effect that, going to her afternoon school, she saw the"
"5199",5230,"murdered man ""trotting"" in a peculiar manner across a field towards"
"5200",5230,"the gravel pit. Her pantomime of his action suggests a man pursuing"
"5201",5230,"something on the ground before him and striking at it ever and"
"5202",5230,"again with his walking-stick. She was the last person to see him"
"5203",5230,"alive. He passed out of her sight to his death, the struggle being"
"5204",5230,"hidden from her only by a clump of beech trees and a slight"
"5205",5230,"depression in the ground."
"5206",5230,""
"5207",5230,"Now this, to the present writer's mind at least, lifts the murder"
"5208",5230,"out of the realm of the absolutely wanton. We may imagine that"
"5209",5230,"Griffin had taken the rod as a weapon indeed, but without any"
"5210",5230,"deliberate intention of using it in murder. Wicksteed may then have"
"5211",5230,"come by and noticed this rod inexplicably moving through the air."
"5212",5230,"Without any thought of the Invisible Man--for Port Burdock is ten"
"5213",5230,"miles away--he may have pursued it. It is quite conceivable that"
"5214",5230,"he may not even have heard of the Invisible Man. One can then"
"5215",5230,"imagine the Invisible Man making off--quietly in order to avoid"
"5216",5230,"discovering his presence in the neighbourhood, and Wicksteed,"
"5217",5230,"excited and curious, pursuing this unaccountably locomotive"
"5218",5230,"object--finally striking at it."
"5219",5230,""
"5220",5230,"No doubt the Invisible Man could easily have distanced his"
"5221",5230,"middle-aged pursuer under ordinary circumstances, but the position"
"5222",5230,"in which Wicksteed's body was found suggests that he had the"
"5223",5230,"ill luck to drive his quarry into a corner between a drift of"
"5224",5230,"stinging nettles and the gravel pit. To those who appreciate the"
"5225",5230,"extraordinary irascibility of the Invisible Man, the rest of the"
"5226",5230,"encounter will be easy to imagine."
"5227",5230,""
"5228",5230,"But this is pure hypothesis. The only undeniable facts--for stories"
"5229",5230,"of children are often unreliable--are the discovery of Wicksteed's"
"5230",5230,"body, done to death, and of the blood-stained iron rod flung among"
"5231",5230,"the nettles. The abandonment of the rod by Griffin, suggests that"
"5232",5230,"in the emotional excitement of the affair, the purpose for which"
"5233",5230,"he took it--if he had a purpose--was abandoned. He was certainly"
"5234",5230,"an intensely egotistical and unfeeling man, but the sight of his"
"5235",5230,"victim, his first victim, bloody and pitiful at his feet, may have"
"5236",5230,"released some long pent fountain of remorse which for a time may"
"5237",5230,"have flooded whatever scheme of action he had contrived."
"5238",5230,""
"5239",5230,"After the murder of Mr. Wicksteed, he would seem to have struck"
"5240",5230,"across the country towards the downland. There is a story of a"
"5241",5230,"voice heard about sunset by a couple of men in a field near Fern"
"5242",5230,"Bottom. It was wailing and laughing, sobbing and groaning, and ever"
"5243",5230,"and again it shouted. It must have been queer hearing. It drove up"
"5244",5230,"across the middle of a clover field and died away towards the"
"5245",5230,"hills."
"5246",5230,""
"5247",5230,"That afternoon the Invisible Man must have learnt something of"
"5248",5230,"the rapid use Kemp had made of his confidences. He must have"
"5249",5230,"found houses locked and secured; he may have loitered about"
"5250",5230,"railway stations and prowled about inns, and no doubt he read the"
"5251",5230,"proclamations and realised something of the nature of the campaign"
"5252",5230,"against him. And as the evening advanced, the fields became dotted"
"5253",5230,"here and there with groups of three or four men, and noisy with the"
